transaction_id,sender,receiver,amount,sender_lat,sender_lon,receiver_lat,receiver_lon,date,datetime_group,payment_type,geo_flag,sender_country,receiver_country,sender_city,receiver_city,route_corridor,merchant_name,merchant_type,country,market,geo_distance_band,geo_risk_points,latitude,longitude,location_id,location_address,location_category,memo
TX0002269,ACCT02269,ACCT01436,740.15,29.860193,-101.883124,39.191215,-105.458392,2025-01-09,2025-01-09 07:05,cashapp,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Restaurant Services Group,restaurant,CA,NONE,under_500m,10,23.196121,-76.429888,NONE,Normal non-reference transaction location,normal_location,retail purchase
TX0002270,ACCT02270,ACCT02117,7233.18,20.440708,-106.135223,29.656867,-108.521642,2025-04-19,2025-04-19 02:47,crypto_exchange,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Everyday Fuel Stop,normal_fuel,MX,NONE,under_500m,10,26.108099,-101.167709,NONE,Normal non-reference transaction location,normal_location,monthly services
TX0002271,ACCT02271,ACCT02179,7036.06,28.202351,-102.858782,21.865368,-85.342045,2025-03-03,2025-03-03 16:39,crypto_exchange,1,HK,HK,"Manzanillo, Colima, Mexico","Manzanillo, Colima, Mexico",oil_smuggling_corridor,Front Company Holdings,front_shell_company,HK,NONE,between_1600_1800m,2,19.084036,-104.292641,GEO041,"Manzanillo, Colima, Mexico",oil_smuggling_corridor,fuel transport fee
TX0002272,ACCT02272,ACCT00938,4003.3,36.522298,-88.910815,28.683475,-76.520149,2025-02-14,2025-02-14 06:02,crypto_exchange,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Everyday Fuel Stop,normal_fuel,CA,NONE,between_1001_1599m,3,24.90396,-104.339362,NONE,Normal non-reference transaction location,normal_location,restaurant supply order
TX0002273,ACCT02273,ACCT00540,8175.28,19.005751,-110.939246,40.264812,-77.297925,2025-02-05,2025-02-05 15:07,bank_transfer,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Everyday Fuel Stop,normal_fuel,HK,NONE,between_501_1000m,7,22.3591,113.929068,NONE,Normal non-reference transaction location,normal_location,invoice payment
TX0002274,ACCT02274,ACCT01021,5914.2,21.817748,-109.380329,34.221976,-84.59861,2025-01-12,2025-01-12 07:02,equity_trade,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Suncoast Hardware,hardware,CA,HKEX,between_1600_1800m,2,33.855238,-107.474619,NONE,Normal non-reference transaction location,normal_location,retail purchase
TX0002275,ACCT02275,ACCT00667,17097.86,19.584012,-102.579993,38.476835,-102.523852,2025-04-04,2025-04-04 19:27,derivatives_trade,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Chemical Import Services,chemical_importer,CN,LSE,under_500m,10,23.084018,108.091524,NONE,Normal non-reference transaction location,normal_location,industrial solvent order
TX0002276,ACCT02276,ACCT02193,5721.68,33.874689,-117.836151,26.229765,-88.51436,2025-03-01,2025-03-01 07:05,venmo,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Money Mule Transfer,money_mule_straw_buyer,US,NONE,between_501_1000m,7,40.346948,-83.505212,NONE,Normal non-reference transaction location,normal_location,cross-border freight
TX0002277,ACCT02277,ACCT01766,4782.58,31.000559,-78.378603,21.44101,-87.620526,2025-02-04,2025-02-04 03:16,cashapp,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Tampa Grocery Market,normal_retail,MX,NONE,outside_1800m,0,17.251206,-96.612244,NONE,Normal non-reference transaction location,normal_location,monthly services
TX0002278,ACCT02278,ACCT00725,6655.84,30.267726,-106.776703,29.452622,-111.866316,2025-04-01,2025-04-01 11:08,derivatives_trade,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Tampa Grocery Market,normal_retail,US,LSE,between_1001_1599m,3,26.183059,-109.82354,NONE,Normal non-reference transaction location,normal_location,equipment purchase
TX0002279,ACCT02279,ACCT02114,3921.46,34.473646,-108.441128,21.834956,-96.258932,2025-01-26,2025-01-26 11:09,remittance,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Online Marketplace Store,ecommerce,HK,NONE,between_1001_1599m,3,22.379016,114.243708,NONE,Normal non-reference transaction location,normal_location,invoice payment
TX0002280,ACCT02280,ACCT02436,6091.93,19.033501,-111.199719,37.084317,-80.829299,2025-04-29,2025-04-29 13:40,crypto_exchange,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Front Company Holdings,front_shell_company,CA,NONE,between_501_1000m,7,42.586777,-99.355468,NONE,Normal non-reference transaction location,normal_location,hazardous materials transport
TX0002281,ACCT02281,ACCT01623,8031.68,19.160522,-87.003284,29.540771,-111.015141,2025-01-14,2025-01-14 04:48,paypal,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Campus Book Supply,education_retail,US,NONE,between_1600_1800m,2,27.441484,-81.305725,NONE,Normal non-reference transaction location,normal_location,fuel purchase
TX0002282,ACCT02282,ACCT00319,5378.27,25.852135,-80.813131,22.276763,-105.260375,2025-01-11,2025-01-11 11:34,cashapp,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Suncoast Hardware,hardware,CA,NONE,between_1600_1800m,2,43.235897,-111.734859,NONE,Normal non-reference transaction location,normal_location,consulting fee
TX0002283,ACCT02283,ACCT01877,3662.94,28.947908,-104.195582,35.989156,-107.856622,2025-03-22,2025-03-22 13:09,venmo,1,CA,CA,"Anliang Dongyi Financial Plaza, Hefei, Anhui, China","Anliang Dongyi Financial Plaza, Hefei, Anhui, China",prc_precursor_chemical_zone,Online Marketplace Store,ecommerce,CA,NONE,under_500m,10,38.882749,117.252248,GEO014,"Anliang Dongyi Financial Plaza, Hefei, Anhui, China",prc_precursor_chemical_zone,shipping payment
TX0002284,ACCT02284,ACCT01687,11767.34,22.618867,-115.123687,28.333448,-79.083941,2025-02-04,2025-02-04 03:08,equity_trade,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Fuel Transport Services,fuel_transport,CA,LSE,between_501_1000m,7,39.413771,-76.149241,NONE,Normal non-reference transaction location,normal_location,hazardous materials transport
TX0002285,ACCT02285,ACCT01549,4147.86,34.405738,-107.823722,29.820584,-105.886994,2025-04-07,2025-04-07 01:38,equity_trade,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Online Marketplace Store,ecommerce,CN,JPX,between_1600_1800m,2,37.903266,106.986613,NONE,Normal non-reference transaction location,normal_location,invoice payment
TX0002286,ACCT02286,ACCT00631,7584.31,27.958009,-97.528579,18.313155,-111.24313,2025-02-13,2025-02-13 10:23,crypto_exchange,1,MX,MX,"Nogales, AZ","Nogales, AZ",border_crossing_or_port_entry,Construction Materials Export,construction,MX,NONE,under_500m,10,31.342961,-110.964237,GEO040,"Nogales, AZ",border_crossing_or_port_entry,industrial solvent order
TX0002287,ACCT02287,ACCT00944,4396.12,30.104926,-112.512001,29.443098,-101.223371,2025-03-14,2025-03-14 12:02,remittance,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Money Mule Transfer,money_mule_straw_buyer,MX,NONE,outside_1800m,0,29.327678,-90.944826,NONE,Normal non-reference transaction location,normal_location,bulk supply payment
TX0002288,ACCT02288,ACCT00674,8213.43,38.676416,-108.908655,35.179276,-73.103485,2025-03-20,2025-03-20 15:34,venmo,1,HK,HK,"Paseo International South, San Diego, CA","Paseo International South, San Diego, CA",border_crossing_or_port_entry,Money Mule Transfer,money_mule_straw_buyer,HK,NONE,between_1001_1599m,3,32.548301,-116.937358,GEO037,"Paseo International South, San Diego, CA",border_crossing_or_port_entry,hazardous materials transport
TX0002289,ACCT02289,ACCT01937,2325.11,23.982153,-114.548064,19.5844,-87.629044,2025-02-24,2025-02-24 13:43,brokerage_transfer,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Online Marketplace Store,ecommerce,CN,SSE,between_1001_1599m,3,30.652581,120.6915,NONE,Normal non-reference transaction location,normal_location,retail purchase
TX0002290,ACCT02290,ACCT01923,6557.56,39.918687,-92.242824,25.61913,-102.694065,2025-01-10,2025-01-10 13:04,crypto_exchange,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Auto Parts Warehouse,auto_parts,US,NONE,between_501_1000m,7,27.23166,-80.474868,NONE,Normal non-reference transaction location,normal_location,fuel purchase
TX0002291,ACCT02291,ACCT02405,4051.9,25.006548,-102.642664,23.063996,-100.871532,2025-02-06,2025-02-06 08:24,brokerage_transfer,1,HK,HK,"4215 Ketcham Street, Elmhurst, NY","4215 Ketcham Street, Elmhurst, NY",us_intermediary_or_business_node,Restaurant Services Group,restaurant,HK,LSE,between_1600_1800m,2,40.759673,-73.892623,GEO009,"4215 Ketcham Street, Elmhurst, NY",us_intermediary_or_business_node,retail purchase
TX0002292,ACCT02292,ACCT00005,4208.93,30.046421,-112.115164,30.216638,-99.710044,2025-04-23,2025-04-23 16:49,remittance,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Auto Parts Warehouse,auto_parts,MX,NONE,between_501_1000m,7,26.412458,-102.016757,NONE,Normal non-reference transaction location,normal_location,consulting fee
TX0002293,ACCT02293,ACCT00632,8393.91,40.534861,-117.076498,23.163929,-93.208873,2025-02-07,2025-02-07 01:39,paypal,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Mobile Phone Payment,personal_transfer,MX,NONE,between_1600_1800m,2,25.733006,-93.988459,NONE,Normal non-reference transaction location,normal_location,monthly services
TX0002294,ACCT02294,ACCT00513,4000.16,18.735492,-111.814278,21.436241,-113.066707,2025-04-05,2025-04-05 03:06,cashapp,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Everyday Fuel Stop,normal_fuel,US,NONE,under_500m,10,39.768433,-118.551756,NONE,Normal non-reference transaction location,normal_location,restaurant supply order
TX0002295,ACCT02295,ACCT02028,4277.73,40.639126,-97.543705,28.090236,-76.661098,2025-01-27,2025-01-27 19:40,equity_trade,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Tampa Grocery Market,normal_retail,CN,NASDAQ,between_1001_1599m,3,39.182219,121.951345,NONE,Normal non-reference transaction location,normal_location,student expense
TX0002296,ACCT02296,ACCT01467,4491.22,17.054379,-85.243886,17.335897,-95.967741,2025-01-01,2025-01-01 08:29,remittance,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Front Company Holdings,front_shell_company,CN,NONE,outside_1800m,0,36.26863,107.527696,NONE,Normal non-reference transaction location,normal_location,fuel transport fee
TX0002297,ACCT02297,ACCT01936,5192.17,34.059429,-88.53873,25.920153,-79.899126,2025-04-19,2025-04-19 20:38,cashapp,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Money Mule Transfer,money_mule_straw_buyer,HK,NONE,under_500m,10,22.120505,113.899204,NONE,Normal non-reference transaction location,normal_location,brokerage services
TX0002298,ACCT02298,ACCT01181,8231.81,32.039117,-87.825208,32.369991,-94.976816,2025-04-12,2025-04-12 13:07,crypto_exchange,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Suncoast Hardware,hardware,US,NONE,between_1600_1800m,2,34.401123,-95.856964,NONE,Normal non-reference transaction location,normal_location,student expense
TX0002299,ACCT02299,ACCT01424,5054.8,32.398428,-76.701791,20.956197,-94.386386,2025-04-07,2025-04-07 17:03,derivatives_trade,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Hardware Bulk Supply,hardware,HK,LSE,under_500m,10,22.195312,114.154686,NONE,Normal non-reference transaction location,normal_location,warehouse transfer
TX0002300,ACCT02300,ACCT01392,6534.02,26.662727,-77.857165,22.809129,-84.07964,2025-01-13,2025-01-13 17:59,remittance,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Campus Book Supply,education_retail,CN,NONE,under_500m,10,27.521957,103.436349,NONE,Normal non-reference transaction location,normal_location,restaurant supply order
TX0002301,ACCT02301,ACCT01037,5551.14,35.859407,-96.863881,36.167855,-78.197277,2025-03-22,2025-03-22 23:50,derivatives_trade,1,CN,CN,"111 Jalnidhi Complex, Opp. Bahumali Building, Surat, Gujarat 395001","111 Jalnidhi Complex, Opp. Bahumali Building, Surat, Gujarat 395001",international_business_location,Restaurant Services Group,restaurant,CN,LSE,between_1600_1800m,2,28.214824,82.310976,GEO001,"111 Jalnidhi Complex, Opp. Bahumali Building, Surat, Gujarat 395001",international_business_location,online order
TX0002302,ACCT02302,ACCT01182,5552.46,37.251115,-103.742974,18.116984,-81.790615,2025-04-13,2025-04-13 12:47,venmo,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Tampa Grocery Market,normal_retail,US,NONE,between_1001_1599m,3,40.498131,-73.943001,NONE,Normal non-reference transaction location,normal_location,student expense
TX0002303,ACCT02303,ACCT00279,2816.91,40.392019,-113.242233,33.764048,-92.04392,2025-04-08,2025-04-08 23:24,derivatives_trade,1,US,US,"Blvd Dolores del Rio No. 704, Queretaro","Blvd Dolores del Rio No. 704, Queretaro",mexico_business_location,Money Mule Transfer,money_mule_straw_buyer,US,HKEX,between_501_1000m,7,20.569327,-100.420883,GEO007,"Blvd Dolores del Rio No. 704, Queretaro",mexico_business_location,misc import fee
TX0002304,ACCT02304,ACCT00690,6710.27,28.743496,-95.764691,21.949225,-89.642724,2025-02-26,2025-02-26 04:57,equity_trade,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Restaurant Services Group,restaurant,US,LSE,under_500m,10,27.767157,-108.258254,NONE,Normal non-reference transaction location,normal_location,shipping payment
TX0002305,ACCT02305,ACCT01133,5886.37,25.329989,-108.842903,19.457194,-78.284995,2025-04-09,2025-04-09 05:01,cashapp,1,CA,CA,"Henan Ruiju Biotechnology, Zhengzhou, Henan, China","Henan Ruiju Biotechnology, Zhengzhou, Henan, China",prc_precursor_chemical_zone,Everyday Fuel Stop,normal_fuel,CA,NONE,between_501_1000m,7,34.747849,113.632191,GEO012,"Henan Ruiju Biotechnology, Zhengzhou, Henan, China",prc_precursor_chemical_zone,restaurant supply order
TX0002306,ACCT02306,ACCT01238,5988.21,33.438776,-88.76577,37.760946,-85.635144,2025-04-27,2025-04-27 06:54,equity_trade,1,US,US,"Bachigualato, Culiacan, Sinaloa","Bachigualato, Culiacan, Sinaloa",sinaloa_fentanyl_corridor,Tampa Grocery Market,normal_retail,US,HKEX,between_501_1000m,7,24.765204,-107.468706,GEO021,"Bachigualato, Culiacan, Sinaloa",sinaloa_fentanyl_corridor,fuel purchase
TX0002307,ACCT02307,ACCT00604,5046.45,31.860764,-111.843602,27.936726,-95.636387,2025-01-26,2025-01-26 21:12,equity_trade,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,PRC Chemical Supply Trading,chemical_supplier_prc,MX,NYSE,between_1001_1599m,3,19.684274,-116.669064,NONE,Normal non-reference transaction location,normal_location,hazardous materials transport
TX0002308,ACCT02308,ACCT01207,4148.66,28.536485,-77.619245,34.528112,-117.687814,2025-01-25,2025-01-25 10:15,brokerage_transfer,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Suncoast Hardware,hardware,CA,TSX,between_1600_1800m,2,38.695605,-83.748167,NONE,Normal non-reference transaction location,normal_location,student expense
TX0002309,ACCT02309,ACCT02245,6203.24,22.81089,-77.013072,17.839085,-78.512452,2025-02-16,2025-02-16 13:53,remittance,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Small Business Consulting,consulting,CN,NONE,under_500m,10,34.011428,109.17442,NONE,Normal non-reference transaction location,normal_location,invoice payment
TX0002310,ACCT02310,ACCT00539,15876.42,32.965313,-108.971144,36.261133,-86.896593,2025-03-06,2025-03-06 07:47,paypal,1,US,US,"Lincoln/Juarez Bridge, Laredo, TX","Lincoln/Juarez Bridge, Laredo, TX",border_crossing_or_port_entry,Mexico Chemical Broker,chemical_broker_mx,US,NONE,between_501_1000m,7,27.507641,-99.508539,GEO003,"Lincoln/Juarez Bridge, Laredo, TX",border_crossing_or_port_entry,logistics handling
TX0002311,ACCT02311,ACCT00516,4416.4,28.181373,-104.189469,26.123814,-91.893509,2025-01-17,2025-01-17 12:23,crypto_exchange,1,US,US,"Tamazula de Gordiano, Jalisco, Mexico","Tamazula de Gordiano, Jalisco, Mexico",cartel_regional_risk_location,Mobile Phone Payment,personal_transfer,US,NONE,between_1001_1599m,3,19.682044,-103.235425,GEO019,"Tamazula de Gordiano, Jalisco, Mexico",cartel_regional_risk_location,monthly services
TX0002312,ACCT02312,ACCT00958,4410.98,36.88938,-98.903698,22.327295,-91.934391,2025-04-03,2025-04-03 09:25,venmo,1,HK,HK,"Jiangsu Bangdeya New Material Technology Company, Changzhou, China","Jiangsu Bangdeya New Material Technology Company, Changzhou, China",prc_precursor_chemical_zone,Everyday Fuel Stop,normal_fuel,HK,NONE,between_501_1000m,7,31.678259,120.299552,GEO016,"Jiangsu Bangdeya New Material Technology Company, Changzhou, China",prc_precursor_chemical_zone,fuel purchase
TX0002313,ACCT02313,ACCT00631,1930.33,18.717122,-114.69489,17.377552,-75.461144,2025-03-07,2025-03-07 04:15,paypal,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Campus Book Supply,education_retail,CA,NONE,between_1001_1599m,3,34.319588,-116.102455,NONE,Normal non-reference transaction location,normal_location,invoice payment
TX0002314,ACCT02314,ACCT01448,6086.5,23.36944,-98.469984,24.151203,-96.238932,2025-02-11,2025-02-11 05:49,paypal,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Tampa Grocery Market,normal_retail,HK,NONE,between_1001_1599m,3,22.331952,113.977256,NONE,Normal non-reference transaction location,normal_location,restaurant supply order
TX0002315,ACCT02315,ACCT00712,21849.64,23.195466,-113.006629,37.161425,-74.341297,2025-02-03,2025-02-03 04:58,crypto_exchange,1,US,US,"Rancho la Lagunita, Mezquital, Durango","Rancho la Lagunita, Mezquital, Durango",cartel_regional_risk_location,Online Chemical Vendor,ecommerce_chemical_vendor,US,NONE,between_1600_1800m,2,22.47093,-104.422271,GEO018,"Rancho la Lagunita, Mezquital, Durango",cartel_regional_risk_location,logistics handling
TX0002316,ACCT02316,ACCT01819,5733.85,32.170073,-110.755284,25.222368,-96.678408,2025-01-26,2025-01-26 00:27,venmo,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,General Logistics LLC,logistics,MX,NONE,between_1001_1599m,3,25.097411,-105.011287,NONE,Normal non-reference transaction location,normal_location,monthly services
TX0002317,ACCT02317,ACCT01819,8147.25,32.463808,-90.680268,20.740595,-117.734569,2025-01-22,2025-01-22 08:49,cashapp,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Auto Parts Warehouse,auto_parts,US,NONE,outside_1800m,0,34.584737,-100.57142,NONE,Normal non-reference transaction location,normal_location,equipment purchase
TX0002318,ACCT02318,ACCT01358,2002.33,35.325633,-79.658195,20.609564,-94.976616,2025-02-09,2025-02-09 06:16,equity_trade,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Auto Parts Warehouse,auto_parts,CA,NASDAQ,under_500m,10,35.801617,-115.23904,NONE,Normal non-reference transaction location,normal_location,fuel purchase
TX0002319,ACCT02319,ACCT01037,1555.89,37.546789,-84.773999,20.359189,-98.423384,2025-04-20,2025-04-20 22:34,bank_transfer,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Restaurant Services Group,restaurant,US,NONE,between_501_1000m,7,38.742735,-97.323134,NONE,Normal non-reference transaction location,normal_location,fuel purchase
TX0002320,ACCT02320,ACCT02159,5198.74,34.796132,-114.693022,26.586419,-77.41498,2025-03-14,2025-03-14 15:35,crypto_exchange,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,General Logistics LLC,logistics,US,NONE,between_1001_1599m,3,39.500913,-76.496945,NONE,Normal non-reference transaction location,normal_location,monthly services
TX0002321,ACCT02321,ACCT01796,4180.57,38.790548,-91.49381,21.822922,-88.188833,2025-02-25,2025-02-25 20:15,bank_transfer,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Everyday Fuel Stop,normal_fuel,MX,NONE,between_1001_1599m,3,21.422473,-112.40985,NONE,Normal non-reference transaction location,normal_location,shipping payment
TX0002322,ACCT02322,ACCT00806,289.33,40.460604,-113.943629,28.358405,-81.425299,2025-01-15,2025-01-15 16:04,remittance,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Suncoast Hardware,hardware,US,NONE,between_501_1000m,7,34.419185,-118.237899,NONE,Normal non-reference transaction location,normal_location,monthly services
TX0002323,ACCT02323,ACCT01039,634.94,24.951316,-78.433366,30.082662,-82.577861,2025-02-21,2025-02-21 05:44,remittance,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Tampa Grocery Market,normal_retail,CA,NONE,under_500m,10,39.651416,-117.104095,NONE,Normal non-reference transaction location,normal_location,equipment purchase
TX0002324,ACCT02324,ACCT00429,149.91,19.267553,-91.406566,20.326026,-85.42887,2025-02-04,2025-02-04 11:23,cashapp,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Front Company Holdings,front_shell_company,US,NONE,under_500m,10,40.350632,-88.919333,NONE,Normal non-reference transaction location,normal_location,misc import fee
TX0002325,ACCT02325,ACCT01530,591.99,23.62502,-98.573903,24.743528,-101.114277,2025-04-12,2025-04-12 19:13,cashapp,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Restaurant Services Group,restaurant,CN,NONE,between_1001_1599m,3,32.810056,118.971153,NONE,Normal non-reference transaction location,normal_location,fuel purchase
TX0002326,ACCT02326,ACCT01114,2532.77,24.327091,-109.268488,40.220833,-112.37624,2025-01-08,2025-01-08 15:24,equity_trade,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Construction Materials Export,construction,CA,LSE,between_501_1000m,7,31.192341,-75.392775,NONE,Normal non-reference transaction location,normal_location,chemical sample invoice
TX0002327,ACCT02327,ACCT01175,3956.12,24.268413,-108.683553,19.117681,-110.525959,2025-04-29,2025-04-29 19:53,brokerage_transfer,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Restaurant Services Group,restaurant,US,JPX,between_501_1000m,7,40.54764,-92.065692,NONE,Normal non-reference transaction location,normal_location,student expense
TX0002328,ACCT02328,ACCT02021,110.4,34.349152,-87.384628,37.00941,-87.8449,2025-04-11,2025-04-11 17:50,brokerage_transfer,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Campus Book Supply,education_retail,US,Euronext,between_1600_1800m,2,27.918367,-119.403349,NONE,Normal non-reference transaction location,normal_location,shipping payment
TX0002329,ACCT02329,ACCT01974,3170.07,17.823269,-81.346034,23.557466,-113.722127,2025-04-01,2025-04-01 06:32,paypal,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Front Company Holdings,front_shell_company,HK,NONE,under_500m,10,22.443268,114.356585,NONE,Normal non-reference transaction location,normal_location,misc import fee
TX0002330,ACCT02330,ACCT00473,7835.44,32.79848,-86.3186,19.080191,-98.795996,2025-04-01,2025-04-01 07:01,cashapp,1,MX,MX,"5900 Highway 225, Deer Park, TX","5900 Highway 225, Deer Park, TX",oil_refinery_or_fuel_location,Small Business Consulting,consulting,MX,NONE,between_1600_1800m,2,29.723496,-95.115712,GEO004,"5900 Highway 225, Deer Park, TX",oil_refinery_or_fuel_location,retail purchase
TX0002331,ACCT02331,ACCT00800,5714.64,28.058092,-93.124895,23.406278,-80.968844,2025-04-19,2025-04-19 05:54,cashapp,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Restaurant Services Group,restaurant,US,NONE,between_1001_1599m,3,25.771204,-75.437115,NONE,Normal non-reference transaction location,normal_location,invoice payment
TX0002332,ACCT02332,ACCT01698,7597.32,35.331499,-77.356121,33.154364,-113.364328,2025-03-08,2025-03-08 22:24,paypal,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Front Company Holdings,front_shell_company,MX,NONE,between_1600_1800m,2,19.032228,-114.315361,NONE,Normal non-reference transaction location,normal_location,warehouse transfer
TX0002333,ACCT02333,ACCT01064,5557.76,18.527083,-92.959571,30.091035,-101.906273,2025-01-21,2025-01-21 14:42,crypto_exchange,1,HK,HK,"Brownsville, TX","Brownsville, TX",border_crossing_or_port_entry,Small Business Consulting,consulting,HK,NONE,between_501_1000m,7,25.959419,-97.419995,GEO035,"Brownsville, TX",border_crossing_or_port_entry,shipping payment
TX0002334,ACCT02334,ACCT01603,2190.97,40.393037,-95.041081,30.283772,-98.746295,2025-04-29,2025-04-29 03:42,derivatives_trade,1,US,US,"Nogales, AZ","Nogales, AZ",border_crossing_or_port_entry,Campus Book Supply,education_retail,US,NYSE,under_500m,10,31.354222,-110.958442,GEO040,"Nogales, AZ",border_crossing_or_port_entry,monthly services
TX0002335,ACCT02335,ACCT01090,5482.3,32.41238,-111.265324,23.73864,-81.292403,2025-03-15,2025-03-15 02:06,venmo,1,HK,HK,"Bay of Campeche, Veracruz, Mexico","Bay of Campeche, Veracruz, Mexico",veracruz_fuel_hub,Small Business Consulting,consulting,HK,NONE,between_1600_1800m,2,19.236519,-96.151832,GEO031,"Bay of Campeche, Veracruz, Mexico",veracruz_fuel_hub,monthly services
TX0002336,ACCT02336,ACCT01102,2155.76,39.37165,-94.914933,24.68858,-87.347791,2025-01-06,2025-01-06 14:32,paypal,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,General Logistics LLC,logistics,US,NONE,outside_1800m,0,30.02391,-111.183211,NONE,Normal non-reference transaction location,normal_location,student expense
TX0002337,ACCT02337,ACCT00368,7265.09,37.569402,-84.176475,20.400515,-76.889284,2025-04-21,2025-04-21 23:28,brokerage_transfer,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Auto Parts Warehouse,auto_parts,US,LSE,under_500m,10,28.512756,-75.222162,NONE,Normal non-reference transaction location,normal_location,student expense
TX0002338,ACCT02338,ACCT01478,1800.17,22.382689,-93.988675,40.278665,-88.034328,2025-04-19,2025-04-19 10:53,bank_transfer,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Small Business Consulting,consulting,US,NONE,between_501_1000m,7,32.140904,-91.485998,NONE,Normal non-reference transaction location,normal_location,equipment purchase
TX0002339,ACCT02339,ACCT00991,6753.36,32.609251,-86.900983,17.176868,-115.745115,2025-04-02,2025-04-02 01:34,cashapp,1,US,US,"Altamira, Tamaulipas, Mexico","Altamira, Tamaulipas, Mexico",oil_smuggling_corridor,Campus Book Supply,education_retail,US,NONE,between_1600_1800m,2,22.484604,-97.890496,GEO023,"Altamira, Tamaulipas, Mexico",oil_smuggling_corridor,online order
TX0002340,ACCT02340,ACCT00825,3165.79,26.29566,-98.180748,25.447211,-107.162373,2025-03-08,2025-03-08 00:00,venmo,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Money Mule Transfer,money_mule_straw_buyer,US,NONE,under_500m,10,33.067309,-98.327379,NONE,Normal non-reference transaction location,normal_location,warehouse transfer
TX0002341,ACCT02341,ACCT02413,3459.76,40.921831,-86.051744,18.346218,-81.389809,2025-02-15,2025-02-15 10:17,venmo,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Front Company Holdings,front_shell_company,US,NONE,between_1600_1800m,2,27.954505,-75.603323,NONE,Normal non-reference transaction location,normal_location,bulk supply payment
